帧,流量,密度,速度平均值,TPI,>10替换,差分
4503,29,15,4.621253643718616,17.21182952015014,10.0,0.0
4504,29,18,5.901988263381962,13.496328501363205,10.0,0.0
4505,30,17,5.140052610044751,15.002008142955518,10.0,0.0
4506,31,16,3.743905257150949,19.960756926997703,10.0,0.0
4507,33,17,4.116191566927553,17.079630323305523,10.0,0.0
4508,34,17,4.472896821580554,15.25528015500596,10.0,0.0
4509,33,15,3.136946492107987,22.379093930558366,10.0,0.0
4510,35,17,2.49476816965684,26.49353911883909,10.0,0.0
4511,34,15,3.242238648493857,20.955020230281164,10.0,0.0
4512,34,15,3.341343369188978,20.216126313363258,10.0,0.0
4513,35,17,2.711473942961815,24.060011864555825,10.0,0.0
4514,35,18,2.830001546693763,22.91770579875273,10.0,0.0
4515,35,18,3.374590567159705,19.07815217866266,10.0,0.0
4516,35,18,3.736298974159445,17.07827030193135,10.0,0.0
4517,36,19,3.94011659024904,15.580475217615003,10.0,0.0
4518,36,17,4.115968314130757,14.757339246808186,10.0,0.0
4519,35,17,4.229368019205632,14.63688230100841,10.0,0.0
4520,32,15,2.931169728860055,22.92173644483205,10.0,0.0
4521,32,14,2.174247211631264,30.709862694609342,10.0,0.0
4522,31,16,2.937101306362369,23.320483875561408,10.0,0.0
4523,31,14,2.8110702668611,24.213025526762987,10.0,0.0
4524,29,14,2.255473940126238,31.952914301110347,10.0,0.0
4525,27,15,2.315842841153,33.05198803491962,10.0,0.0
4526,27,11,2.11954370287072,35.705332352043044,10.0,0.0
4527,26,12,1.26522520208488,61.40591221569389,10.0,0.0
4528,25,11,1.567907460682381,50.938380401549516,10.0,0.0
4529,25,11,1.857116149430894,42.57497124824224,10.0,0.0
4530,25,13,1.83474784794068,42.65799616798195,10.0,0.0
4531,25,12,2.307599143539557,33.57024415767588,10.0,0.0
4532,26,14,2.963464759442602,24.87559485330756,10.0,0.0
4533,28,16,4.171978952740105,16.236442226921035,10.0,0.0
4534,28,16,4.471049415536182,14.990621506197739,10.0,0.0
4535,27,14,2.703080294690641,25.439655726777225,10.0,0.0
4536,29,16,5.947220064173496,10.687887400319058,10.0,0.0
4537,27,14,4.85615766655947,13.982502058259664,10.0,0.0
4538,28,13,3.274724129124649,19.812646752108368,10.0,0.0
4539,27,10,2.108557009110397,31.67574941925282,10.0,0.0
4540,27,11,3.257959152921436,20.27323843419658,10.0,0.0
4541,30,15,5.236175003612767,11.225327216378995,10.0,0.0
4542,30,15,4.679691652029365,12.41772224157355,10.0,0.0
4543,30,13,4.006310924991184,14.338488829239045,10.0,0.0
4544,31,13,3.180068062485029,17.379759212169777,10.0,0.0
4545,33,15,4.176517206416168,12.382846558783784,10.0,0.0
4546,34,15,4.944528055589556,10.112188552247641,10.0,0.0
4547,33,14,4.39672554187776,11.670760620463113,10.0,0.0
4548,34,14,4.867234171985886,10.1922039056145,10.0,0.0
4549,35,15,4.60730741348229,10.438903632628849,10.0,0.4415445645672147
4550,34,15,5.169429835150463,9.558455435432785,9.558455435432785,0.6665930260764856
4551,34,15,5.534913160905808,8.8918624093563,8.8918624093563,0.3664421668311828
4552,34,15,5.761316822110758,8.525420242525117,8.525420242525117,-0.5355148832469645
4553,33,16,5.57393357352252,9.060935125772081,9.060935125772081,0.40976328387091066
4554,33,17,5.826267391882448,8.65117184190117,8.65117184190117,0.49757707100554427
4555,34,19,5.987975952158059,8.153594770895626,8.153594770895626,1.0963173714686425
4556,34,17,6.876506196092877,7.057277399426984,7.057277399426984,-0.1814080645102516
4557,34,16,6.677087100154793,7.2386854639372356,7.2386854639372356,-1.9383791007157534
4558,34,15,5.256070040460806,9.177064564652989,9.177064564652989,-0.8229354353470111
4559,36,16,3.712937334259513,12.219535716839342,10.0,3.5987575993148164
4560,37,17,6.896183800104023,6.401242400685184,6.401242400685184,-0.9348110901568685
4561,37,15,5.992863058979367,7.336053490842052,7.336053490842052,-2.663946509157948
4562,36,16,3.674105524762871,12.247879027074033,10.0,0.40012816494123093
4563,34,16,4.942876447461068,9.599871835058769,9.599871835058769,-0.40012816494123093
4564,34,14,2.724608503323641,17.30775731176544,10.0,0.0
4565,32,14,2.198708930480448,22.645865478786455,10.0,0.0
4566,31,15,3.095217810442691,16.501348837191948,10.0,0.0
4567,31,16,3.076217971270876,16.463450172680574,10.0,0.0
4568,31,17,4.845763246392331,10.384861596906623,10.0,1.1425278777638788
4569,31,18,5.632811758224752,8.857472122236121,8.857472122236121,-1.1425278777638788
4570,30,16,3.029488126343813,16.83452711252253,10.0,0.0
4571,30,16,3.214857689085818,15.725596727714443,10.0,0.0
4572,30,15,3.667157530852833,13.664837326870245,10.0,0.0
4573,30,17,4.709868157215356,10.545235027562086,10.0,0.0
4574,30,15,4.857325792767833,10.133605263931473,10.0,0.0
4575,30,16,4.722349137000889,10.352662937568752,10.0,0.0
4576,28,16,4.601651517224131,11.331335488505536,10.0,0.0
4577,29,18,4.778686368845155,10.487179668341929,10.0,0.6499454020125714
4578,29,17,5.335269109765624,9.350054597987429,9.350054597987429,-0.6499454020125714
4579,28,16,4.959332801286122,10.346053766792487,10.0,0.0
4580,28,14,3.820445024930517,13.274444569506157,10.0,0.0
4581,28,16,4.189260498549301,12.020532710864133,10.0,0.0
4582,28,15,4.278172177104602,11.68723415751799,10.0,0.0
4583,27,13,3.355900744315891,15.377373231020497,10.0,0.0
4584,27,13,4.580898165606936,11.211343896913165,10.0,0.0
4585,27,14,4.178557269483566,12.231760345701332,10.0,0.0
4586,28,12,2.56922153879993,19.183131365438957,10.0,0.0
4587,29,13,4.509629146176279,10.57762132518884,10.0,0.6663223741568292
4588,29,12,5.110648914337045,9.33367762584317,9.33367762584317,-0.6663223741568292
4589,27,11,3.251488993061366,15.795232522993421,10.0,0.0
4590,27,12,3.581184223628799,14.410020554405847,10.0,0.7032640027436408
4591,28,15,5.378231673434196,9.29673599725636,9.29673599725636,1.5423456048242334
4592,28,16,6.478664691311513,7.754390392432126,7.754390392432126,0.16448913395368692
4593,27,16,6.880487695921791,7.589901258478439,7.589901258478439,-1.7644472666950977
4594,27,15,5.635459192144874,9.354348525173537,9.354348525173537,1.0121907642755943
4595,28,15,6.15062976272471,8.342157760897942,8.342157760897942,-0.25143005596868484
4596,27,16,6.278008491175455,8.593587816866627,8.593587816866627,0.3422673103037468
4597,26,15,6.883125161566402,8.25132050656288,8.25132050656288,0.6341324460831803
4598,24,13,8.20512760138733,7.6171880604797,7.6171880604797,-2.3828119395203
4599,23,12,6.559670538579749,10.141018323892462,10.0,0.0
4600,23,12,6.130813641564318,11.08678528930303,10.0,1.0475397702747422
4601,24,14,7.431228519383152,8.952460229725258,8.952460229725258,1.3195981354894641
4602,24,13,8.879733046528168,7.632862094235794,7.632862094235794,-1.218067597483504
4603,24,12,7.783237613257685,8.850929691719298,8.850929691719298,-1.0335850592707896
4604,26,13,6.537031532975597,9.884514750990087,9.884514750990087,2.456867420510749
4605,25,13,9.208837867048523,7.4276473304793385,7.4276473304793385,0.03316516926785962
4606,26,14,9.015731624368987,7.394482161211479,7.394482161211479,-2.605517838788521
4607,26,13,6.269772847415324,10.796612467421916,10.0,0.0
4608,25,11,6.648020090846987,10.77012388975465,10.0,1.1779901213329254
4609,25,12,8.236974075758567,8.822009878667075,8.822009878667075,-1.1779901213329254
4610,25,11,5.959642181418215,12.349734725598143,10.0,0.0
4611,24,11,6.277563039205351,12.367679687803957,10.0,0.0
4612,27,14,4.949190078367898,14.093838651425502,10.0,0.0
4613,27,14,6.848386520072265,10.311521369835319,10.0,0.0
4614,27,15,6.945377073631554,10.25640035753853,10.0,0.12893172830818322
4615,27,15,7.291541975085473,9.871068271691817,9.871068271691817,1.2569211921018795
4616,27,16,8.398472691946372,8.614147079589937,8.614147079589937,-1.290046457066822
4617,27,17,7.329480418967743,9.90419353665676,9.90419353665676,1.4717442083880918
4618,26,16,8.970231862224079,8.432449328268667,8.432449328268667,0.5318986974285664
4619,26,15,9.622828151859698,7.900550630840101,7.900550630840101,0.9989102366184541
4620,26,15,11.05274209098433,6.901640394221647,6.901640394221647,-2.351233795525771
4621,26,14,8.271858016103735,9.252874189747418,9.252874189747418,2.2580688204764323
4622,28,16,10.21165960419223,6.994805369270986,6.994805369270986,0.2422083790567502
4623,28,16,10.61320063532963,6.7525969902142355,6.7525969902142355,-1.725142859351867
4624,28,13,8.481595706011438,8.477739849566102,8.477739849566102,0.8867318323141076
4625,29,16,9.145727049495903,7.591008017251995,7.591008017251995,-0.951355164919593
4626,29,17,8.127175803203555,8.542363182171588,8.542363182171588,1.3746787456040908
4627,29,15,9.66983764993677,7.167684436567497,7.167684436567497,-0.41921275177853357
4628,29,15,9.074931820402504,7.586897188346031,7.586897188346031,-0.4467181318167057
4629,29,14,8.498771642402023,8.033615320162736,8.033615320162736,-1.127356714105339
4630,28,13,7.680095801401944,9.160972034268076,9.160972034268076,0.8278654345762355
4631,27,11,8.696532911885354,8.33310659969184,8.33310659969184,1.584494509427933
4632,28,13,10.30194187988819,6.748612090263907,6.748612090263907,-2.6599953647663357
4633,29,13,7.097927032729801,9.408607455030243,9.408607455030243,2.4339624670970696
4634,29,14,9.492511327281692,6.974644987933173,6.974644987933173,-1.9907948289468358
4635,29,13,7.307755416076227,8.965439816880009,8.965439816880009,-0.5857723659084826
4636,28,12,7.042237516523011,9.551212182788491,9.551212182788491,0.40934850021772995
4637,29,14,7.053568162871207,9.141863682570762,9.141863682570762,2.165718599608682
4638,29,14,9.160939919826905,6.97614508296208,6.97614508296208,0.06860137137683076
4639,28,12,9.444470851292435,6.907543711585249,6.907543711585249,0.9700877699426425
4640,27,15,11.26973924599798,5.9374559416426065,5.9374559416426065,-0.1366200813223264
4641,28,15,10.50522311019356,6.074076022964933,6.074076022964933,0.4675074625189426
4642,29,18,10.88624567783142,5.60656856044599,5.60656856044599,-1.6790640883291337
4643,29,14,8.314269407182108,7.285632648775124,7.285632648775124,-0.4717977416755428
4644,29,12,7.74933702308649,7.757430390450667,7.757430390450667,1.7978070867504359
4645,30,14,9.694870771765812,5.959623303700231,5.959623303700231,0.4161535845564117
4646,31,15,10.00887057723684,5.543469719143819,5.543469719143819,-1.0671020170141725
4647,30,13,8.622552220139422,6.610571736157992,6.610571736157992,0.6294399166264251
4648,30,13,9.511391924705038,5.981131819531567,5.981131819531567,-0.30244961562197936
4649,31,13,8.76152621065138,6.283581435153546,6.283581435153546,0.11448178809176834
4650,31,15,8.889256587634788,6.169099647061778,6.169099647061778,-2.347912691216738
4651,31,13,6.413476198511554,8.517012338278516,8.517012338278516,-0.02502785700033705
4652,32,13,6.182656460594652,8.542040195278853,8.542040195278853,1.5199647463171164
4653,33,13,7.3074024461982,7.022075448961736,7.022075448961736,-2.2844987697066017
4654,32,13,5.708330342805945,9.306574218668338,9.306574218668338,-0.49200742849449064
4655,33,13,5.278026308240885,9.798581647162829,9.798581647162829,2.3218269778218907
4656,34,14,6.739843567341106,7.476754669340938,7.476754669340938,0.015691574061962754
4657,34,15,6.767158437566263,7.461063095278975,7.461063095278975,0.24218774602157822
4658,34,14,7.021353335186483,7.218875349257397,7.218875349257397,-0.5758021357646674
4659,34,13,6.540410716777518,7.794677485022064,7.794677485022064,-0.702878295649783
4660,35,13,5.850421815101651,8.497555780671847,8.497555780671847,0.7155912903694635
4661,33,13,6.788553570774528,7.781964490302384,7.781964490302384,-0.6263638966668168
4662,33,13,6.294865102000542,8.4083283869692,8.4083283869692,0.8457420319730788
4663,32,17,7.217548437945913,7.562586354996122,7.562586354996122,0.293171537387134
4664,33,17,7.281094043647122,7.269414817608988,7.269414817608988,-1.8136436201586967
4665,34,16,5.65586463762018,9.083058437767685,9.083058437767685,0.5852424813644035
4666,31,14,6.643073137008615,8.497815956403281,8.497815956403281,0.31947090600889894
4667,30,15,7.132657398763133,8.178345050394382,8.178345050394382,-0.33596146860278786
4668,29,15,7.100962360239714,8.51430651899717,8.51430651899717,-0.02032926889245168
4669,29,15,7.097515834200185,8.534635787889622,8.534635787889622,0.29610499670291546
4670,28,15,7.644104522078162,8.238530791186706,8.238530791186706,-0.7408869614687283
4671,32,18,6.171521160186426,8.979417752655435,8.979417752655435,0.13752486773576855
4672,31,15,6.506172656597703,8.841892884919666,8.841892884919666,-0.9101959571031486
4673,31,14,5.909955245054535,9.752088842022815,9.752088842022815,-0.24791115797718533
4674,31,14,5.059670369453039,11.412193140580616,10.0,0.0
4675,31,15,5.481675376173787,10.533629140982601,10.0,0.0
4676,31,15,5.231391044972059,11.037587323808895,10.0,0.0
4677,29,15,5.687037193269096,10.85347885610599,10.0,0.0
4678,29,15,5.389898692344762,11.451817827058766,10.0,0.0
4679,28,15,3.741169793011269,17.087856196207365,10.0,0.0
4680,29,14,2.502169840053103,24.66824471424551,10.0,0.0
4681,29,13,2.282392186009206,27.09397659124333,10.0,0.0
4682,28,12,2.348820173791454,27.267995976138817,10.0,0.0
4683,27,11,2.955421716452972,22.557412465209346,10.0,0.0
4684,26,11,2.821517729490195,24.627589173339963,10.0,0.0
4685,25,11,2.570569274667475,28.216836654875266,10.0,0.0
4686,26,12,3.070237303011429,22.799540586436365,10.0,0.0
4687,27,14,3.839915258959291,17.61870156634401,10.0,0.0
4688,28,16,3.685358921581192,17.734268017808578,10.0,0.0
4689,26,16,4.703989838947191,15.017257277247,10.0,0.0
4690,27,15,6.309589497415129,10.800726129024182,10.0,0.08096929348628557
4691,27,15,6.882890774139697,9.919030706513714,9.919030706513714,1.4680880804350895
4692,27,17,8.078578681577293,8.450942626078625,8.450942626078625,0.975482457364099
4693,28,19,8.806592751152868,7.475460168714526,7.475460168714526,-0.8478058919420279
4694,28,18,7.909555318016625,8.323266060656554,8.323266060656554,-0.3547123053336545
4695,27,17,7.867224606808686,8.677978365990208,8.677978365990208,-0.6196147494516477
4696,27,16,7.356211535521113,9.297593115441856,9.297593115441856,-0.7024068845581439
4697,25,16,5.985814205130757,12.362562128401963,10.0,0.0
4698,26,17,6.475296356394799,11.008307165996404,10.0,0.0
4699,25,17,7.120295499549584,10.411552910693505,10.0,0.0
4700,25,16,6.248992141148604,11.884583143837332,10.0,0.0
4701,25,17,5.743755777161158,12.953196982336195,10.0,0.0
4702,25,17,6.509219869884794,11.450424908546298,10.0,0.0
4703,25,17,7.074775375192246,10.497388641776997,10.0,0.0
4704,26,18,6.998458173902214,10.167074573537395,10.0,0.0
4705,26,16,5.848299183013444,12.122744353325762,10.0,0.0
4706,28,16,6.453000850918416,10.165075072925541,10.0,0.0
4707,29,17,6.092501604781431,10.338693337018196,10.0,0.9789757208633372
4708,29,17,6.956928475938138,9.021024279136663,9.021024279136663,0.9414646017654071
4709,27,17,8.312395292438962,8.079559677371256,8.079559677371256,0.6186499894871282
4710,27,16,8.985102332212838,7.4609096878841275,7.4609096878841275,-1.19295473834495
4711,27,15,7.732219613252155,8.653864426229077,8.653864426229077,0.6700914761617032
4712,28,17,8.052046906615972,7.983772950067374,7.983772950067374,1.0498186957325535
4713,28,17,9.236810151664779,6.933954254334821,6.933954254334821,-0.10564431308379696
4714,29,17,8.73547721288784,7.039598567418618,7.039598567418618,0.18721450825500519
4715,28,16,9.27727167983459,6.8523840591636125,6.8523840591636125,-0.16425597889828136
4716,28,17,9.043128991680112,7.016640038061894,7.016640038061894,-0.13814583645659884
4717,28,16,8.868522701477941,7.154785874518493,7.154785874518493,0.7615948990628558
4718,30,17,9.280707171289325,6.393190975455637,6.393190975455637,-0.0016969280291476707
4719,29,14,9.634132189983498,6.3948879034847845,6.3948879034847845,-0.1599561914218457
4720,29,17,9.399032915240747,6.55484409490663,6.55484409490663,0.1706448204087474
4721,29,17,9.650261959773243,6.384199274497883,6.384199274497883,0.17746411261743944
4722,29,15,9.926184023555667,6.206735161880443,6.206735161880443,0.15090438571921005
4723,30,16,9.907806578114748,6.055830776161233,6.055830776161233,0.3537822549414944
4724,28,17,11.35765585313739,5.702048521219739,5.702048521219739,-0.3565190558894171
4725,28,17,10.74825803133472,6.058567577109156,6.058567577109156,-1.3349358108294203
4726,29,16,8.566078895243686,7.393503387938576,7.393503387938576,1.594618955658981
4727,30,16,10.65339006135226,5.798884432279595,5.798884432279595,-0.10992610575386408
4728,29,16,10.91298463635466,5.9088105380334595,5.9088105380334595,0.47109146188685713
4729,29,16,11.92183437560664,5.437719076146602,5.437719076146602,0.02844375164260171
4730,28,15,12.43455005094833,5.409275324504001,5.409275324504001,0.1550999656832346
4731,28,16,12.8695833315742,5.254175358820766,5.254175358820766,-0.8010094923529865
4732,28,15,11.20645273843114,6.0551848511737525,6.0551848511737525,-0.923505441175509
4733,28,16,9.757595658012065,6.9786902923492615,6.9786902923492615,-0.5280468171607735
4734,29,16,8.819663668233277,7.506737109510035,7.506737109510035,0.8801816785834697
4735,30,17,9.725180014895527,6.626555430926565,6.626555430926565,-0.7361249528126885
4736,31,16,8.514313915005715,7.362680383739254,7.362680383739254,1.4318692058362865
4737,30,17,10.94098040596067,5.930811177902967,5.930811177902967,-0.510841710821138
4738,29,17,10.420685178351,6.441652888724105,6.441652888724105,-1.4094969781946336
4739,29,15,8.564526273236758,7.851149866918739,7.851149866918739,-2.148850133081261
4740,31,15,5.743649590239751,10.989228813183534,10.0,1.1729481575313319
4741,31,17,7.187095006038982,8.827051842468668,8.827051842468668,1.1775004522608565
4742,32,17,8.088709630633526,7.649551390207812,7.649551390207812,-0.07566896727490224
4743,31,18,8.281769537057388,7.725220357482714,7.725220357482714,0.8896219291891816
4744,32,19,9.06711640785186,6.835598428293532,6.835598428293532,-1.5987495713034834
4745,30,16,7.838319110649669,8.434347999597016,8.434347999597016,0.23508137094903248
4746,31,18,7.802953303179217,8.199266628647983,8.199266628647983,0.2966889156106296
4747,31,19,8.095901988803828,7.902577713037354,7.902577713037354,1.2395396591780479
4748,32,17,9.270670951302009,6.663038053859306,6.663038053859306,-2.8026031116648467
4749,34,18,6.131567283330524,9.465641165524152,9.465641165524152,1.9352545510491028
4750,33,18,7.954304734348027,7.5303866144750495,7.5303866144750495,1.0695257988837934
4751,34,16,8.998375999938707,6.460860815591256,6.460860815591256,-1.5317915627134218
4752,33,15,7.532170467645142,7.992652378304678,7.992652378304678,0.6867691876053632
4753,34,15,8.051528867399556,7.305883190699315,7.305883190699315,-0.22137661841085432
4754,34,15,7.853807169944369,7.527259809110169,7.527259809110169,0.3308380026287798
4755,35,16,8.00662456544078,7.196421806481389,7.196421806481389,-1.9281741475726442
4756,35,14,6.31469578589369,9.124595954054033,9.124595954054033,1.6711679518171527
4757,36,15,7.540651588347826,7.453428002236881,7.453428002236881,-1.7742441710659351
4758,35,15,6.285442190697196,9.227672173302816,9.227672173302816,0.6463507267353528
4759,35,16,6.769964096669081,8.581321446567463,8.581321446567463,1.6527560867293527
4760,35,18,8.398632785912818,6.92856535983811,6.92856535983811,-0.25184499294331086
4761,36,17,7.878947204202529,7.180410352781421,7.180410352781421,0.7205210462719478
4762,36,17,8.743413207493582,6.459889306509473,6.459889306509473,-0.33087463103764847
4763,36,16,8.317397276790489,6.790763937547122,6.790763937547122,-0.3294790690271192
4764,35,16,8.172540759739231,7.120243006574241,7.120243006574241,-0.18810618175272165
4765,35,18,7.988254375447682,7.308349188326963,7.308349188326963,0.5917201457372201
4766,35,18,8.677822448750415,6.716629042589743,6.716629042589743,-0.4079612221749116
4767,33,15,8.662557343458742,7.124590264764654,7.124590264764654,-2.023048689127494
4768,30,14,7.421465717118563,9.147638953892148,9.147638953892148,1.3264259450696132
4769,32,18,8.190865013871353,7.821213008822535,7.821213008822535,-0.9350995626598353
4770,30,20,7.854650826624646,8.75631257148237,8.75631257148237,0.15036022939467486
4771,31,17,7.771565280813867,8.605952342087695,8.605952342087695,1.0137166822740422
4772,32,18,8.5613780857792,7.592235659813653,7.592235659813653,-0.4274145185867386
4773,33,17,7.834292198617401,8.019650178400392,8.019650178400392,-0.7547138479121358
4774,33,16,7.125901357380667,8.774364026312528,8.774364026312528,-1.0737985582276366
4775,32,15,6.51559781998286,9.848162584540164,9.848162584540164,2.508396515684014
4776,32,18,8.728139207573365,7.33976606885615,7.33976606885615,-0.14498604163630713
4777,32,18,8.517316146066136,7.484752110492457,7.484752110492457,-0.8392785291128311
4778,31,15,7.879764105790534,8.324030639605288,8.324030639605288,0.07768597653037901
4779,32,16,7.667538679263702,8.24634466307491,8.24634466307491,-0.27303952062314707
4780,32,14,7.385119077862277,8.519384183698056,8.519384183698056,-0.01604602916209963
4781,31,14,7.583821925949297,8.535430212860156,8.535430212860156,-0.1149304504364661
4782,30,14,7.693963078088755,8.650360663296622,8.650360663296622,-0.7747507350621259
4783,29,13,7.26842837511354,9.425111398358748,9.425111398358748,-0.14063980702957046
4784,30,14,6.876383920661206,9.565751205388318,9.565751205388318,-0.43424879461168153
4785,31,12,5.022504380298678,12.588502003029213,10.0,0.0
4786,29,12,5.204728608399977,12.941370608714015,10.0,0.0
4787,32,15,4.337100470934587,14.026267950445837,10.0,1.4535284529550339
4788,33,16,6.878613994591174,8.546471547044966,8.546471547044966,1.7146527482715408
4789,35,17,8.029654250635545,6.831818798773425,6.831818798773425,0.46609979025843185
4790,33,18,9.028791154285537,6.3657190085149935,6.3657190085149935,-0.28360403800004175
4791,33,18,8.53736182925105,6.649323046515035,6.649323046515035,0.2167542979457373
4792,33,16,8.715119612685804,6.432568748569298,6.432568748569298,0.28952381231013913
4793,33,16,9.027208172811253,6.143044936259159,6.143044936259159,-0.5442139772568941
4794,31,15,8.731095584796874,6.687258913516053,6.687258913516053,-0.98873039247081
4795,31,13,7.508401367521287,7.675989305986863,7.675989305986863,0.27923031827442824
4796,32,13,7.449771820091236,7.396758987712435,7.396758987712435,1.3428875914861544
4797,30,14,9.617353658770389,6.05387139622628,6.05387139622628,-0.4600713570219561
4798,31,14,8.550723707758719,6.513942753248236,6.513942753248236,-0.29787640605921073
4799,30,14,8.3678087551865,6.811819159307447,6.811819159307447,1.0181195966203598
4800,32,17,9.13348476118154,5.793699562687087,5.793699562687087,0.8247996454561211
4801,33,16,10.20488871817092,4.968899917230966,4.968899917230966,0.038310552316691115
4802,34,15,9.862401303670035,4.930589364914275,4.930589364914275,0.7127747326623863
4803,35,15,11.04160154771053,4.217814632251889,4.217814632251889,-0.23589752083483084
4804,32,15,11.24997865700439,4.45371215308672,4.45371215308672,0.020664634634611545
4805,32,14,11.13793610253028,4.433047518452108,4.433047518452108,-0.11439656849147006
4806,31,14,11.04247854473156,4.547444086943578,4.547444086943578,-0.04877343437366832
4807,31,14,10.78493179298265,4.5962175213172465,4.5962175213172465,0.3211520149062226
4808,31,15,11.44420620208664,4.275065506411024,4.275065506411024,0.2931280426152072
4809,31,13,12.1516465826332,3.9819374637958167,3.9819374637958167,-0.007272822494816644
4810,31,13,11.99472049142945,3.9892102862906333,3.9892102862906333,-0.3911309408704642
4811,28,13,11.95818993647226,4.3803412271610975,4.3803412271610975,-0.12237634626622462
4812,28,12,11.47455193982768,4.502717573427322,4.502717573427322,0.6875651819145596
4813,28,12,13.41767534747896,3.8151523915127625,3.8151523915127625,-0.7633639138805122
4814,28,12,11.07657641287565,4.578516305393275,4.578516305393275,0.5520472774988505
4815,27,14,13.00039281308442,4.026469027894424,4.026469027894424,-0.03451708725418268
4816,27,13,12.85949292646405,4.060986115148607,4.060986115148607,-0.23458030015241693
4817,26,14,12.56513198867083,4.295566415301024,4.295566415301024,0.19668687341298519
4818,27,15,12.59001093938821,4.098879541888039,4.098879541888039,-0.1339296847162208
4819,27,14,12.10415238636614,4.232809226604259,4.232809226604259,-0.20452747720488773
4820,25,13,12.37979828895492,4.437336703809147,4.437336703809147,-0.10188700933779682
4821,25,14,12.07254884602468,4.539223713146944,4.539223713146944,0.5977087826255469
4822,26,15,13.40106881531603,3.941514930521397,3.941514930521397,-0.2342839689029117
4823,27,15,12.23984017002291,4.175798899424309,4.175798899424309,0.8297678576078762
4824,28,16,14.80076212829303,3.3460310418164325,3.3460310418164325,-0.7957682654027738
4825,29,15,11.5725149693309,4.141799307219206,4.141799307219206,-0.4115339186924034
4826,29,15,10.55182536127149,4.55333322591161,4.55333322591161,-0.7826389046166549
4827,30,14,8.704026803049741,5.335972130528265,5.335972130528265,1.7487217943748177
4828,30,16,12.94708762763574,3.587250336153447,3.587250336153447,0.057048510820285614
4829,32,17,12.33404457337434,3.5302018253331613,3.5302018253331613,0.410798759993928
4830,33,15,13.60011564251919,3.1194030653392333,3.1194030653392333,-0.3347554616447286
4831,31,14,13.16785857175371,3.454158526983962,3.454158526983962,-0.817203602124736
4832,30,12,11.10756779930168,4.271362129108698,4.271362129108698,-0.7947853348039642
4833,30,12,9.452723046459367,5.066147463912662,5.066147463912662,0.8351887980192902
4834,30,13,11.44999237051524,4.230958665893372,4.230958665893372,-0.647260334424069
4835,30,13,10.04464949130234,4.878219000317441,4.878219000317441,0.9014590565499794
4836,31,15,12.00523445190451,3.9767599437674614,3.9767599437674614,-0.9405108497963321
4837,31,14,9.752765560538712,4.917270793563794,4.917270793563794,0.39405127686319297
4838,30,15,11.00494406561269,4.523219516700601,4.523219516700601,-0.7054781231456762
4839,31,17,9.27470414168751,5.228697639846277,5.228697639846277,1.0770034393670675
4840,31,18,11.78428102367187,4.151694200479209,4.151694200479209,-0.646338181320969
4841,31,18,10.24165346041282,4.798032381800178,4.798032381800178,-0.00665729535747861
4842,30,17,10.59150378240319,4.804689677157657,4.804689677157657,-0.32903332090447535
4843,30,15,9.912667455586975,5.133722998062132,5.133722998062132,0.6220942692451459
4844,30,15,11.32874936819395,4.511628728816986,4.511628728816986,-2.0058854163513917
4845,29,15,8.147807138282806,6.517514145168378,6.517514145168378,0.814876846402723
4846,30,15,9.040651343320544,5.702637298765655,5.702637298765655,0.4287963955959029
4847,30,15,9.775713090732214,5.273840903169752,5.273840903169752,0.14466262282278386
4848,30,15,10.07308848371159,5.129178280346968,5.129178280346968,-1.1945631397801337
4849,29,13,8.470178464338288,6.323741420127102,6.323741420127102,-1.6941575118788377
4850,28,12,6.919043373662393,8.01789893200594,8.01789893200594,1.2043527550952646
4851,28,14,8.12457146687194,6.813546176910675,6.813546176910675,-0.3043446018605893
4852,27,15,8.047882778439131,7.117890778771264,7.117890778771264,0.75394152440448
4853,28,16,8.661138770273238,6.363949254366784,6.363949254366784,0.7153294859406376
4854,29,17,9.401136995039424,5.648619768426147,5.648619768426147,-0.9926169136340057
4855,29,16,7.961403237023184,6.6412366820601525,6.6412366820601525,-0.5967881091303671
4856,28,16,7.549415582185291,7.23802479119052,7.23802479119052,-0.3488344141382784
4857,29,15,6.93879729888016,7.586859205328798,7.586859205328798,1.8331525049462245
4858,30,15,8.82522874765262,5.7537067003825735,5.7537067003825735,0.6062192430111839
4859,30,18,9.821404320890217,5.14748745737139,5.14748745737139,-0.424436572618176
4860,29,17,9.324251857863727,5.571924029989566,5.571924029989566,-0.2883977556996955
4861,28,18,9.10075167946781,5.860321785689261,5.860321785689261,-0.6096952887597169
4862,26,15,8.797979397592982,6.470017074448978,6.470017074448978,0.08923404185801331
4863,26,14,8.880832709282194,6.380783032590965,6.380783032590965,-0.4587163041783908
4864,25,14,8.519142088869474,6.8394993367693555,6.8394993367693555,-0.07795101045592556
4865,25,14,8.32676739387142,6.917450347225281,6.917450347225281,1.582291032998163
4866,25,13,10.64635499234916,5.335159314227118,5.335159314227118,-0.6989431023088928
4867,26,12,8.966132884039228,6.034102416536011,6.034102416536011,-0.2131473058388016
4868,26,12,8.578133734242998,6.2472497223748125,6.2472497223748125,1.3090013837845476
4869,26,14,10.74812756218637,4.938248338590265,4.938248338590265,-0.27022602170201804
4870,26,15,10.09203442851408,5.208474360292283,5.208474360292283,0.28958162998532355
4871,26,14,10.58191038210216,4.918892730306959,4.918892730306959,-0.8442966503928657
